branchname,ZIP_CODE,BORROWER_COUNT,RENEWED_LM,ADDED_LM,DELETED_LM
"Sabetha, Mary Cotton Library",66411,1,,,
"Sabetha, Mary Cotton Library",66417,1,,,
"Sabetha, Mary Cotton Library",66423,2,,,
"Sabetha, Mary Cotton Library",66425,53,5,,
"Sabetha, Mary Cotton Library",66427,1,,,
"Sabetha, Mary Cotton Library",66428,3,,,
"Sabetha, Mary Cotton Library",66429,1,,,
"Sabetha, Mary Cotton Library",66434,29,2,,
"Sabetha, Mary Cotton Library",66436,2,,,
"Sabetha, Mary Cotton Library",66438,1,,,
"Sabetha, Mary Cotton Library",66439,6,,,
"Sabetha, Mary Cotton Library",66441,1,,,
"Sabetha, Mary Cotton Library",66451,2,,,
"Sabetha, Mary Cotton Library",66501,1,,,
"Sabetha, Mary Cotton Library",66502,2,,,
"Sabetha, Mary Cotton Library",66508,1,,,
"Sabetha, Mary Cotton Library",66515,98,5,,
"Sabetha, Mary Cotton Library",66516,1,,,
"Sabetha, Mary Cotton Library",66521,1,,,
"Sabetha, Mary Cotton Library",66522,6,,,
"Sabetha, Mary Cotton Library",66523,1,,,
"Sabetha, Mary Cotton Library",66527,7,1,,
"Sabetha, Mary Cotton Library",66531,1,,,
"Sabetha, Mary Cotton Library",66532,1,,,
"Sabetha, Mary Cotton Library",66534,1293,34,16,
"Sabetha, Mary Cotton Library",66536,1,,,
"Sabetha, Mary Cotton Library",66537,1,,,
"Sabetha, Mary Cotton Library",66538,12,,,
"Sabetha, Mary Cotton Library",66539,1,,,
"Sabetha, Mary Cotton Library",66540,1,,,
"Sabetha, Mary Cotton Library",66547,1,,,
"Sabetha, Mary Cotton Library",66548,1,,,
"Sabetha, Mary Cotton Library",66550,11,,,
"Sabetha, Mary Cotton Library",66604,1,,,
"Sabetha, Mary Cotton Library",66606,1,,,
"Sabetha, Mary Cotton Library",66610,1,,,
"Sabetha, Mary Cotton Library",66615,1,,,
"Sabetha, Mary Cotton Library",66617,2,,,
"Sabetha, Mary Cotton Library",66701,2,,,
"Sabetha, Mary Cotton Library",66713,1,,,
"Sabetha, Mary Cotton Library",66720,2,,,
"Sabetha, Mary Cotton Library",66725,1,,,
"Sabetha, Mary Cotton Library",66733,1,,,
"Sabetha, Mary Cotton Library",66736,1,,,
"Sabetha, Mary Cotton Library",66743,1,,,
"Sabetha, Mary Cotton Library",66748,2,,,
"Sabetha, Mary Cotton Library",66749,3,,,
"Sabetha, Mary Cotton Library",66762,1,,,
"Sabetha, Mary Cotton Library",66801,1,,,
"Sabetha, Mary Cotton Library",66835,1,,,
"Sabetha, Mary Cotton Library",66839,2,,,
"Sabetha, Mary Cotton Library",66846,1,,,
"Sabetha, Mary Cotton Library",66852,1,,,
"Sabetha, Mary Cotton Library",66856,1,,,
"Sabetha, Mary Cotton Library",66857,1,,,
"Sabetha, Mary Cotton Library",66861,1,,,
"Sabetha, Mary Cotton Library",66871,1,,,
"Sabetha, Mary Cotton Library",66901,2,,,
"Sabetha, Mary Cotton Library",66935,1,,,
"Sabetha, Mary Cotton Library",66945,3,,,
"Sabetha, Mary Cotton Library",66949,1,,,
"Sabetha, Mary Cotton Library",66967,1,,,
"Sabetha, Mary Cotton Library",67002,1,,,
"Sabetha, Mary Cotton Library",67003,2,,,
"Sabetha, Mary Cotton Library",67005,1,,,
"Sabetha, Mary Cotton Library",67010,2,,,
"Sabetha, Mary Cotton Library",67026,1,,,
"Sabetha, Mary Cotton Library",67037,1,,,
"Sabetha, Mary Cotton Library",67039,1,,,
"Sabetha, Mary Cotton Library",67042,2,,,
"Sabetha, Mary Cotton Library",67045,1,,,
"Sabetha, Mary Cotton Library",67052,1,,,
"Sabetha, Mary Cotton Library",67056,1,,,
"Sabetha, Mary Cotton Library",67058,1,,,
"Sabetha, Mary Cotton Library",67060,1,,,
"Sabetha, Mary Cotton Library",67062,2,,,
"Sabetha, Mary Cotton Library",67063,2,,,
"Sabetha, Mary Cotton Library",67068,1,,,
"Sabetha, Mary Cotton Library",67104,1,,,
"Sabetha, Mary Cotton Library",67107,1,,,
"Sabetha, Mary Cotton Library",67110,1,,,
"Sabetha, Mary Cotton Library",67114,1,,,
"Sabetha, Mary Cotton Library",67119,1,,,
"Sabetha, Mary Cotton Library",67124,1,,,
"Sabetha, Mary Cotton Library",67135,1,,,
"Sabetha, Mary Cotton Library",67144,2,,,
"Sabetha, Mary Cotton Library",67147,2,,,
"Sabetha, Mary Cotton Library",67154,2,,,
"Sabetha, Mary Cotton Library",67156,3,,,
"Sabetha, Mary Cotton Library",67219,1,,,
"Sabetha, Mary Cotton Library",67301,2,,,
"Sabetha, Mary Cotton Library",67333,1,,,
"Sabetha, Mary Cotton Library",67337,2,,,
"Sabetha, Mary Cotton Library",67357,2,,,
"Sabetha, Mary Cotton Library",67361,1,,,
"Sabetha, Mary Cotton Library",67401,1,,,
"Sabetha, Mary Cotton Library",67410,1,,,
"Sabetha, Mary Cotton Library",67420,1,,,
"Sabetha, Mary Cotton Library",67431,1,,,
"Sabetha, Mary Cotton Library",67432,1,,,
"Sabetha, Mary Cotton Library",67437,1,,,
"Sabetha, Mary Cotton Library",67439,3,,,
"Sabetha, Mary Cotton Library",67449,1,,,
"Sabetha, Mary Cotton Library",67456,1,,,
"Sabetha, Mary Cotton Library",67460,1,,,
"Sabetha, Mary Cotton Library",67467,1,,,
"Sabetha, Mary Cotton Library",67481,1,,,
"Sabetha, Mary Cotton Library",67490,1,,,
"Sabetha, Mary Cotton Library",67501,2,,,
"Sabetha, Mary Cotton Library",67504,1,,,
"Sabetha, Mary Cotton Library",67522,1,,,
"Sabetha, Mary Cotton Library",67525,2,,,
"Sabetha, Mary Cotton Library",67530,2,,,
"Sabetha, Mary Cotton Library",67544,1,,,
"Sabetha, Mary Cotton Library",67547,1,,,
"Sabetha, Mary Cotton Library",67550,3,,,
"Sabetha, Mary Cotton Library",67554,1,,,
"Sabetha, Mary Cotton Library",67572,1,,,
"Sabetha, Mary Cotton Library",67576,1,,,
"Sabetha, Mary Cotton Library",67579,2,,,
"Sabetha, Mary Cotton Library",67601,1,,,
"Sabetha, Mary Cotton Library",67622,2,,,
"Sabetha, Mary Cotton Library",67645,1,,,
"Sabetha, Mary Cotton Library",67648,1,,,
"Sabetha, Mary Cotton Library",67654,4,,,
"Sabetha, Mary Cotton Library",67663,1,,,
"Sabetha, Mary Cotton Library",67665,1,,,
"Sabetha, Mary Cotton Library",67672,2,,,
"Sabetha, Mary Cotton Library",67701,2,,,
"Sabetha, Mary Cotton Library",67735,2,,,
"Sabetha, Mary Cotton Library",67736,1,,,
"Sabetha, Mary Cotton Library",67748,1,,,
"Sabetha, Mary Cotton Library",67749,1,,,
"Sabetha, Mary Cotton Library",67752,1,,,
"Sabetha, Mary Cotton Library",67756,1,,,
"Sabetha, Mary Cotton Library",67801,2,,,
"Sabetha, Mary Cotton Library",67831,1,,,
"Sabetha, Mary Cotton Library",67834,2,,,
"Sabetha, Mary Cotton Library",67835,1,,,
"Sabetha, Mary Cotton Library",67839,1,,,
"Sabetha, Mary Cotton Library",67844,1,,,
"Sabetha, Mary Cotton Library",67846,2,,,
"Sabetha, Mary Cotton Library",67855,2,,,
"Sabetha, Mary Cotton Library",67860,1,,,
"Sabetha, Mary Cotton Library",67861,1,,,
"Sabetha, Mary Cotton Library",67864,2,,,
"Sabetha, Mary Cotton Library",67865,1,,,
"Sabetha, Mary Cotton Library",67871,1,,,
"Sabetha, Mary Cotton Library",67878,1,,,
"Sabetha, Mary Cotton Library",67880,2,,,
"Sabetha, Mary Cotton Library",67901,1,,,
"Sabetha, Mary Cotton Library",67950,1,,,
"Sabetha, Mary Cotton Library",67951,1,,,
"Sabetha, Mary Cotton Library",68337,8,,,
"Sabetha, Mary Cotton Library",68345,1,,,
"Sabetha, Mary Cotton Library",68355,6,,,
"Sabetha, Mary Cotton Library",68376,5,,,
"Seneca Free Library",-,8,,1,
"Seneca Free Library",0,5,,,
"Seneca Free Library",66002,1,,,
"Seneca Free Library",66007,1,,,
"Seneca Free Library",66020,1,,,
"Seneca Free Library",66049,4,,,
"Seneca Free Library",66109,1,,,
"Seneca Free Library",66403,77,2,,1
"Seneca Free Library",66404,135,4,4,1
"Seneca Free Library",66406,8,,,
"Seneca Free Library",66408,62,,,
"Seneca Free Library",66411,1,,,
"Seneca Free Library",66415,62,3,,
"Seneca Free Library",66417,27,,,
"Seneca Free Library",66425,3,,,
"Seneca Free Library",66427,4,,,
"Seneca Free Library",66428,35,3,,
"Seneca Free Library",66432,5,,,
"Seneca Free Library",66434,2,,,
"Seneca Free Library",66436,1,,,
"Seneca Free Library",66438,1,,,
"Seneca Free Library",66502,1,,,
"Seneca Free Library",66508,5,,,
"Seneca Free Library",66515,1,,,
"Seneca Free Library",66521,5,,,
"Seneca Free Library",66522,7,,,1
"Seneca Free Library",66534,23,1,,
"Seneca Free Library",66538,1171,39,13,9
"Seneca Free Library",66540,3,,,
"Seneca Free Library",66541,7,1,,
"Seneca Free Library",66544,11,,,
"Seneca Free Library",66550,2,,,
"Seneca Free Library",66552,1,,,
"Seneca Free Library",66610,1,,,
"Seneca Free Library",66611,1,,,
"Seneca Free Library",66614,1,,,
"Seneca Free Library",66801,1,,,
"Seneca Free Library",66835,1,,,
"Seneca Free Library",66968,1,,,
"Seneca Free Library",67156,1,,,
"Seneca Free Library",68345,12,,,
"Seneca Free Library",68376,2,,,
"Silver Lake Library",0,24,1,,
"Silver Lake Library",66049,5,,,
"Silver Lake Library",66073,1,,,
"Silver Lake Library",66088,2,,,
"Silver Lake Library",66402,1,,,
"Silver Lake Library",66414,1,,,
"Silver Lake Library",66418,7,,,
"Silver Lake Library",66429,2,,,
"Silver Lake Library",66432,2,,,
"Silver Lake Library",66507,1,,,
"Silver Lake Library",66509,0,,,1
"Silver Lake Library",66526,1,,,
"Silver Lake Library",66533,19,,,
"Silver Lake Library",66536,13,,,
"Silver Lake Library",66539,843,30,13,6
"Silver Lake Library",66546,1,,,
"Silver Lake Library",66547,6,,,
"Silver Lake Library",66604,14,,,1
"Silver Lake Library",66606,1,,,
"Silver Lake Library",66607,1,,,
"Silver Lake Library",66608,3,,,
"Silver Lake Library",66609,1,,,
"Silver Lake Library",66610,1,,,
"Silver Lake Library",66611,2,,,
"Silver Lake Library",66614,11,,,
"Silver Lake Library",66615,4,1,,
"Silver Lake Library",66617,17,,,
"Silver Lake Library",66618,88,2,1,
"Silver Lake Library",66801,1,,1,
"Silver Lake Library",66968,1,,,
"Silver Lake Library",67401,1,,,
"Tonganoxie Public Library",-,1,1,,
"Tonganoxie Public Library",0,61,,,
"Tonganoxie Public Library",64118,1,,,
"Tonganoxie Public Library",64151,3,,,
"Tonganoxie Public Library",64152,1,,,
"Tonganoxie Public Library",64501,1,,,
"Tonganoxie Public Library",66006,3,,,
"Tonganoxie Public Library",66007,35,,3,
"Tonganoxie Public Library",66012,16,,,
"Tonganoxie Public Library",66020,3,,,
"Tonganoxie Public Library",66025,10,1,,
"Tonganoxie Public Library",66043,3,,,
"Tonganoxie Public Library",66044,84,,2,
"Tonganoxie Public Library",66046,9,,,
"Tonganoxie Public Library",66047,6,,,
"Tonganoxie Public Library",66048,212,9,3,4
"Tonganoxie Public Library",66049,18,,,
"Tonganoxie Public Library",66052,50,,2,
"Tonganoxie Public Library",66054,186,4,4,1
"Tonganoxie Public Library",66058,1,,,
"Tonganoxie Public Library",66061,2,,,
"Tonganoxie Public Library",66062,3,,,
"Tonganoxie Public Library",66066,9,,,
"Tonganoxie Public Library",66070,2,,,
"Tonganoxie Public Library",66073,2,,,
"Tonganoxie Public Library",66086,4070,83,68,30
"Tonganoxie Public Library",66088,2,,,
"Tonganoxie Public Library",66092,5,,,
"Tonganoxie Public Library",66104,1,,,
"Tonganoxie Public Library",66106,3,,,
"Tonganoxie Public Library",66109,18,3,,1
"Tonganoxie Public Library",66111,9,,,
"Tonganoxie Public Library",66112,3,,,
"Tonganoxie Public Library",66113,2,,,
"Tonganoxie Public Library",66202,1,,,
"Tonganoxie Public Library",66203,3,,,
"Tonganoxie Public Library",66212,4,,,
"Tonganoxie Public Library",66215,3,,,
"Tonganoxie Public Library",66226,1,,,
"Tonganoxie Public Library",66227,1,,,
"Tonganoxie Public Library",66413,1,,,
"Tonganoxie Public Library",66424,1,,,
"Tonganoxie Public Library",66429,1,,,
"Tonganoxie Public Library",66547,1,,,
"Tonganoxie Public Library",66607,2,,,
"Tonganoxie Public Library",66614,2,,,
"Tonganoxie Public Library",66615,1,,,
"Tonganoxie Public Library",66616,1,,,
"Tonganoxie Public Library",66861,1,,,
"Tonganoxie Public Library",67663,1,,,
"Valley Falls, Delaware Township Library",-,1,,,
"Valley Falls, Delaware Township Library",0,18,,,
"Valley Falls, Delaware Township Library",64484,1,,,
"Valley Falls, Delaware Township Library",66002,3,,,
"Valley Falls, Delaware Township Library",66020,1,,,
"Valley Falls, Delaware Township Library",66023,1,,,
"Valley Falls, Delaware Township Library",66043,1,,,
"Valley Falls, Delaware Township Library",66049,1,,,
"Valley Falls, Delaware Township Library",66050,1,,,
"Valley Falls, Delaware Township Library",66054,1,,,
"Valley Falls, Delaware Township Library",66058,1,,,
"Valley Falls, Delaware Township Library",66060,6,,,
"Valley Falls, Delaware Township Library",66066,2,,,
"Valley Falls, Delaware Township Library",66070,5,,,
"Valley Falls, Delaware Township Library",66088,482,9,7,7
"Valley Falls, Delaware Township Library",66097,1,,,
"Valley Falls, Delaware Township Library",66419,8,,,
"Valley Falls, Delaware Township Library",66436,10,,,
"Valley Falls, Delaware Township Library",66503,1,,,
"Valley Falls, Delaware Township Library",66509,1,,,
"Valley Falls, Delaware Township Library",66512,13,,,
"Valley Falls, Delaware Township Library",66523,2,,,
"Valley Falls, Delaware Township Library",66543,2,,1,
"Valley Falls, Delaware Township Library",66607,1,,1,
"Valley Falls, Delaware Township Library",66608,1,,,
"Valley Falls, Delaware Township Library",66615,3,,,
"Wellsville City Library",-,1,,,
"Wellsville City Library",0,4,,,
"Wellsville City Library",66006,12,1,,
"Wellsville City Library",66010,1,,,
"Wellsville City Library",66021,23,,1,
"Wellsville City Library",66025,2,,,
"Wellsville City Library",66026,1,,,
"Wellsville City Library",66030,13,1,,
"Wellsville City Library",66032,2,,,
"Wellsville City Library",66042,1,,,
"Wellsville City Library",66046,1,,,
"Wellsville City Library",66049,1,,,
"Wellsville City Library",66061,5,,,
"Wellsville City Library",66062,5,,,
"Wellsville City Library",66064,1,,,
"Wellsville City Library",66067,35,,,
"Wellsville City Library",66071,10,,,
"Wellsville City Library",66076,2,,,
"Wellsville City Library",66079,6,1,,
"Wellsville City Library",66080,1,,,
"Wellsville City Library",66083,2,,,
"Wellsville City Library",66086,1,,,
"Wellsville City Library",66092,974,43,16,3
"Wellsville City Library",66095,3,,,
"Wellsville City Library",66213,1,,,
"Wellsville City Library",66218,1,,,
"Wellsville City Library",67460,1,,,
"Wetmore Public Library",-,1,,,
"Wetmore Public Library",0,11,,,
"Wetmore Public Library",66030,1,,,
"Wetmore Public Library",66049,2,,,
"Wetmore Public Library",66416,1,,,
"Wetmore Public Library",66428,47,,1,2
"Wetmore Public Library",66432,1,,,
"Wetmore Public Library",66436,3,,,
"Wetmore Public Library",66439,1,,,
"Wetmore Public Library",66440,1,,,
"Wetmore Public Library",66516,11,,,
"Wetmore Public Library",66534,1,,,
"Wetmore Public Library",66540,1,,,
"Wetmore Public Library",66550,236,3,1,2
"Wetmore Public Library",66552,4,,,
"Williamsburg Community Library",-,1,,,
"Williamsburg Community Library",0,28,,,
"Williamsburg Community Library",66002,2,,,
"Williamsburg Community Library",66006,1,,,
"Williamsburg Community Library",66007,1,,,
"Williamsburg Community Library",66010,1,,,
"Williamsburg Community Library",66012,0,,,1
"Williamsburg Community Library",66025,1,,,
"Williamsburg Community Library",66032,4,,,
"Williamsburg Community Library",66035,1,,,
"Williamsburg Community Library",66040,1,,,
"Williamsburg Community Library",66043,1,,,
"Williamsburg Community Library",66048,2,,,
"Williamsburg Community Library",66049,1,,,
"Williamsburg Community Library",66052,1,,,
"Williamsburg Community Library",66053,1,,,
"Williamsburg Community Library",66056,2,,,
"Williamsburg Community Library",66062,3,,,
"Williamsburg Community Library",66064,1,,1,
"Williamsburg Community Library",66066,1,,,
"Williamsburg Community Library",66067,20,,,
"Williamsburg Community Library",66075,2,,,
"Williamsburg Community Library",66076,35,1,,
"Williamsburg Community Library",66078,3,,,
"Williamsburg Community Library",66080,6,,,
"Williamsburg Community Library",66086,1,,,
"Williamsburg Community Library",66087,1,,,
"Williamsburg Community Library",66095,294,4,4,
"Williamsburg Community Library",66097,1,,,
"Williamsburg Community Library",66109,1,,,
"Williamsburg Community Library",66408,1,,,
"Williamsburg Community Library",66411,1,,,
"Williamsburg Community Library",66413,1,,,
"Williamsburg Community Library",66423,1,,,
"Williamsburg Community Library",66424,1,,,
"Williamsburg Community Library",66427,1,,,
"Williamsburg Community Library",66434,1,,,
"Williamsburg Community Library",66436,1,,,
"Williamsburg Community Library",66441,1,,,
"Williamsburg Community Library",66451,2,,,
"Williamsburg Community Library",66502,1,,,
"Williamsburg Community Library",66508,1,,,
"Williamsburg Community Library",66510,3,,,
"Williamsburg Community Library",66512,1,,,
"Williamsburg Community Library",66521,1,,,
"Williamsburg Community Library",66524,1,,,
"Williamsburg Community Library",66526,1,,,
"Williamsburg Community Library",66528,15,1,,
"Williamsburg Community Library",66533,1,,,
"Williamsburg Community Library",66534,2,,,
"Williamsburg Community Library",66536,2,,,
"Williamsburg Community Library",66538,1,,,
"Williamsburg Community Library",66543,1,,,
"Williamsburg Community Library",66547,1,,,
"Williamsburg Community Library",66548,1,,,
"Williamsburg Community Library",66617,3,,,
"Williamsburg Community Library",66701,1,,,
"Williamsburg Community Library",66713,2,,,
"Williamsburg Community Library",66720,2,,,
"Williamsburg Community Library",66725,1,,,
"Williamsburg Community Library",66733,1,,,
"Williamsburg Community Library",66736,1,,,
"Williamsburg Community Library",66743,1,,,
"Williamsburg Community Library",66748,1,,,
"Williamsburg Community Library",66749,3,,,
"Williamsburg Community Library",66801,2,,,
"Williamsburg Community Library",66833,1,,,
"Williamsburg Community Library",66835,2,,,
"Williamsburg Community Library",66839,4,,,
"Williamsburg Community Library",66846,1,,,
"Williamsburg Community Library",66852,1,,,
"Williamsburg Community Library",66854,1,,,
"Williamsburg Community Library",66856,1,,,
"Williamsburg Community Library",66857,1,,,
"Williamsburg Community Library",66860,1,,,
"Williamsburg Community Library",66861,1,,,
"Williamsburg Community Library",66871,5,,,
"Williamsburg Community Library",66901,1,,,
"Williamsburg Community Library",66935,1,,,
"Williamsburg Community Library",66949,1,,,
"Williamsburg Community Library",66967,1,,,
"Williamsburg Community Library",67002,1,,,
"Williamsburg Community Library",67003,1,,,
"Williamsburg Community Library",67005,1,,,
"Williamsburg Community Library",67010,1,,,
"Williamsburg Community Library",67026,1,,,
"Williamsburg Community Library",67037,1,,,
"Williamsburg Community Library",67042,3,,,
"Williamsburg Community Library",67045,1,,,
"Williamsburg Community Library",67056,1,,,
"Williamsburg Community Library",67058,1,,,
"Williamsburg Community Library",67060,1,,,
"Williamsburg Community Library",67062,1,,,
"Williamsburg Community Library",67063,1,,,
"Williamsburg Community Library",67068,1,,,
"Williamsburg Community Library",67104,1,,,
"Williamsburg Community Library",67107,1,,,
"Williamsburg Community Library",67110,1,,,
"Williamsburg Community Library",67114,1,,,
"Williamsburg Community Library",67147,2,,1,
"Williamsburg Community Library",67154,2,,,
"Williamsburg Community Library",67156,1,,,
"Williamsburg Community Library",67219,1,,,
"Williamsburg Community Library",67301,1,,,
"Williamsburg Community Library",67333,1,,,
"Williamsburg Community Library",67335,1,,,
"Williamsburg Community Library",67337,2,,,
"Williamsburg Community Library",67361,1,,,
"Williamsburg Community Library",67401,1,,,
"Williamsburg Community Library",67410,1,,,
"Williamsburg Community Library",67431,1,,,
"Williamsburg Community Library",67432,1,,,
"Williamsburg Community Library",67437,2,,,
"Williamsburg Community Library",67439,1,,,
"Williamsburg Community Library",67449,2,,,
"Williamsburg Community Library",67456,1,,,
"Williamsburg Community Library",67460,2,,,
"Williamsburg Community Library",67481,1,,,
"Williamsburg Community Library",67501,2,,,
"Williamsburg Community Library",67525,1,,,
"Williamsburg Community Library",67530,1,,,
"Williamsburg Community Library",67547,1,,,
"Williamsburg Community Library",67550,2,,,
"Williamsburg Community Library",67554,1,,,
"Williamsburg Community Library",67558,2,,,
"Williamsburg Community Library",67572,1,,,
"Williamsburg Community Library",67576,1,,,
"Williamsburg Community Library",67579,1,,,
"Williamsburg Community Library",67601,2,,,
"Williamsburg Community Library",67645,1,,,
"Williamsburg Community Library",67648,1,,,
"Williamsburg Community Library",67654,3,,,
"Williamsburg Community Library",67663,1,,,
"Williamsburg Community Library",67672,1,,,
"Williamsburg Community Library",67701,2,,,
"Williamsburg Community Library",67735,2,,,
"Williamsburg Community Library",67736,1,,,
"Williamsburg Community Library",67737,1,,,
"Williamsburg Community Library",67748,2,,,
"Williamsburg Community Library",67749,1,,,
"Williamsburg Community Library",67752,1,,,
"Williamsburg Community Library",67756,2,,,
"Williamsburg Community Library",67757,1,,,
"Williamsburg Community Library",67801,2,,,
"Williamsburg Community Library",67831,2,,,
"Williamsburg Community Library",67834,1,,,
"Williamsburg Community Library",67835,1,,,
"Williamsburg Community Library",67839,1,,,
"Williamsburg Community Library",67846,3,,,
"Williamsburg Community Library",67855,1,,,
"Williamsburg Community Library",67860,1,,,
"Williamsburg Community Library",67861,1,,,
"Williamsburg Community Library",67864,1,,,
"Williamsburg Community Library",67871,1,,,
"Williamsburg Community Library",67878,1,,,
"Williamsburg Community Library",67879,1,,,
"Williamsburg Community Library",67880,2,,,
"Williamsburg Community Library",67901,2,,,
"Williamsburg Community Library",67950,2,,,
"Williamsburg Community Library",67951,1,,,
"Winchester Public Library",-,1,,,
"Winchester Public Library",0,19,,,
"Winchester Public Library",66002,7,,,
"Winchester Public Library",66006,1,,,
"Winchester Public Library",66007,2,,,
"Winchester Public Library",66016,2,,,
"Winchester Public Library",66020,13,,,
"Winchester Public Library",66032,1,,,
"Winchester Public Library",66035,1,,,
"Winchester Public Library",66040,2,,,
"Winchester Public Library",66043,1,,,
"Winchester Public Library",66044,3,,,
"Winchester Public Library",66046,2,,,
"Winchester Public Library",66047,1,,,
"Winchester Public Library",66048,9,,,
"Winchester Public Library",66049,2,,,
"Winchester Public Library",66053,1,,,
"Winchester Public Library",66054,13,,,
"Winchester Public Library",66056,2,,,
"Winchester Public Library",66060,21,,,
"Winchester Public Library",66061,1,,,
"Winchester Public Library",66062,1,,,
"Winchester Public Library",66064,1,,,
"Winchester Public Library",66066,14,,,
"Winchester Public Library",66070,2,1,,1
"Winchester Public Library",66071,1,,,
"Winchester Public Library",66072,1,,,
"Winchester Public Library",66073,2,,,
"Winchester Public Library",66075,1,,,
"Winchester Public Library",66086,1,,,
"Winchester Public Library",66088,28,2,,
"Winchester Public Library",66095,1,,,
"Winchester Public Library",66097,425,9,1,3
"Winchester Public Library",66408,1,,,
"Winchester Public Library",66411,1,,,
"Winchester Public Library",66413,1,,,
"Winchester Public Library",66419,3,,,
"Winchester Public Library",66427,1,,,
"Winchester Public Library",66436,1,,,
"Winchester Public Library",66439,1,,,
"Winchester Public Library",66441,1,,,
"Winchester Public Library",66451,1,,,
"Winchester Public Library",66502,1,,,
"Winchester Public Library",66508,1,,,
"Winchester Public Library",66509,1,1,,
"Winchester Public Library",66512,1,,,
"Winchester Public Library",66534,1,,,
"Winchester Public Library",66536,1,,,
"Winchester Public Library",66539,1,,,
"Winchester Public Library",66547,1,,,
"Winchester Public Library",66612,1,,,
"Winchester Public Library",66615,1,,,
"Winchester Public Library",66617,2,,,
"Winchester Public Library",66701,1,,,
"Winchester Public Library",66713,1,,,
"Winchester Public Library",66720,1,,,
"Winchester Public Library",66725,1,,,
"Winchester Public Library",66733,1,,,
"Winchester Public Library",66736,1,,,
"Winchester Public Library",66743,1,,,
"Winchester Public Library",66748,1,,,
"Winchester Public Library",66749,2,,,
"Winchester Public Library",66762,1,,,
"Winchester Public Library",66801,1,,,
"Winchester Public Library",66839,3,,,
"Winchester Public Library",66846,2,,,
"Winchester Public Library",66852,1,,,
"Winchester Public Library",66857,1,,,
"Winchester Public Library",66871,2,,,
"Winchester Public Library",66901,1,,,
"Winchester Public Library",66945,1,,,
"Winchester Public Library",66949,1,,,
"Winchester Public Library",67002,1,,,
"Winchester Public Library",67003,1,,,
"Winchester Public Library",67005,1,,,
"Winchester Public Library",67010,1,,,
"Winchester Public Library",67026,1,,,
"Winchester Public Library",67037,1,,,
"Winchester Public Library",67039,1,,,
"Winchester Public Library",67042,2,,,
"Winchester Public Library",67045,1,,,
"Winchester Public Library",67052,1,,,
"Winchester Public Library",67058,1,,,
"Winchester Public Library",67062,1,,,
"Winchester Public Library",67063,1,,,
"Winchester Public Library",67107,1,,,
"Winchester Public Library",67110,1,,,
"Winchester Public Library",67114,1,,,
"Winchester Public Library",67124,1,,,
"Winchester Public Library",67144,1,,,
"Winchester Public Library",67147,1,,,
"Winchester Public Library",67154,1,,,
"Winchester Public Library",67156,1,,,
"Winchester Public Library",67219,1,,,
"Winchester Public Library",67333,1,,,
"Winchester Public Library",67337,1,,,
"Winchester Public Library",67357,2,,,
"Winchester Public Library",67361,1,,,
"Winchester Public Library",67401,1,,,
"Winchester Public Library",67410,1,,,
"Winchester Public Library",67420,1,,,
"Winchester Public Library",67432,1,,,
"Winchester Public Library",67439,1,,,
"Winchester Public Library",67449,1,,,
"Winchester Public Library",67460,1,,,
"Winchester Public Library",67467,1,,,
"Winchester Public Library",67481,1,,,
"Winchester Public Library",67501,1,,,
"Winchester Public Library",67525,1,,,
"Winchester Public Library",67530,1,,,
"Winchester Public Library",67547,1,,,
"Winchester Public Library",67550,2,,,
"Winchester Public Library",67558,3,,,
"Winchester Public Library",67572,1,,,
"Winchester Public Library",67579,2,,,
"Winchester Public Library",67601,1,,,
"Winchester Public Library",67622,1,,,
"Winchester Public Library",67648,1,,,
"Winchester Public Library",67654,2,,,
"Winchester Public Library",67663,1,,,
"Winchester Public Library",67665,1,,,
"Winchester Public Library",67672,1,,,
"Winchester Public Library",67701,2,,,
"Winchester Public Library",67735,2,,,
"Winchester Public Library",67736,1,,,
"Winchester Public Library",67737,1,,,
"Winchester Public Library",67748,1,,,
"Winchester Public Library",67749,1,,,
"Winchester Public Library",67756,1,,,
"Winchester Public Library",67757,1,,,
"Winchester Public Library",67801,2,,,
"Winchester Public Library",67831,2,,,
"Winchester Public Library",67834,2,,,
"Winchester Public Library",67835,1,,,
"Winchester Public Library",67839,1,,,
"Winchester Public Library",67844,1,,,
"Winchester Public Library",67846,2,,,
"Winchester Public Library",67855,1,,,
"Winchester Public Library",67860,1,,,
"Winchester Public Library",67861,1,,,
"Winchester Public Library",67864,1,,,
"Winchester Public Library",67865,1,,,
"Winchester Public Library",67871,1,,,
"Winchester Public Library",67878,1,,,
"Winchester Public Library",67879,1,,,
"Winchester Public Library",67880,1,,,
"Winchester Public Library",67901,1,,,
"Winchester Public Library",67950,1,,,
"Winchester Public Library",67951,1,,,
